REGCOMERCIO,NIT,NOMBRE,PRECIOSALAESTUDIO,PRECIOSALAESPARCIMIENTO,PRECIOGIMNASIO,RESTAURANTE
19092,19092,Paul's Vivienda Universitaria,403,499,728,Y
19093,19093,Sandra's Vivienda Universitaria,182,437,821,Y
19094,19094,Beverly's Vivienda Universitaria,174,419,716,Y
19095,19095,Jesse's Vivienda Universitaria,455,171,838,N
19096,19096,Gloria's Vivienda Universitaria,359,186,489,N
19097,19097,Diane's Vivienda Universitaria,120,438,104,Y
19098,19098,Patricia's Vivienda Universitaria,284,243,732,Y
19099,19099,Tracy's Vivienda Universitaria,358,446,415,Y
19100,19100,Jason's Vivienda Universitaria,136,470,543,Y
19101,19101,Tony's Vivienda Universitaria,131,166,375,N
19102,19102,Marie's Vivienda Universitaria,383,330,368,N
19103,19103,David's Vivienda Universitaria,340,438,372,Y
19104,19104,Moses's Vivienda Universitaria,460,416,223,Y
19105,19105,Marion's Vivienda Universitaria,208,103,829,N
19106,19106,Peggy's Vivienda Universitaria,498,131,217,N
19107,19107,Zachary's Vivienda Universitaria,109,490,390,N
19108,19108,Monica's Vivienda Universitaria,109,118,604,N
19109,19109,Paula's Vivienda Universitaria,168,442,873,Y
19110,19110,Shelley's Vivienda Universitaria,183,235,217,N
19111,19111,Jason's Vivienda Universitaria,155,199,980,N
19112,19112,Christopher's Vivienda Universitaria,398,182,877,N
19113,19113,Jacob's Vivienda Universitaria,187,157,360,N
19114,19114,Ami's Vivienda Universitaria,127,166,731,N
19115,19115,Douglas's Vivienda Universitaria,205,347,641,Y
19116,19116,Harry's Vivienda Universitaria,446,195,875,N
19117,19117,Jill's Vivienda Universitaria,252,449,148,Y
19118,19118,Simone's Vivienda Universitaria,471,499,874,Y
19119,19119,Victor's Vivienda Universitaria,475,170,799,Y
19120,19120,Frederick's Vivienda Universitaria,479,121,597,Y
19121,19121,Kathleen's Vivienda Universitaria,474,317,272,Y
19122,19122,Charles's Vivienda Universitaria,419,368,979,Y
19123,19123,Susan's Vivienda Universitaria,376,277,515,N
19124,19124,Amber's Vivienda Universitaria,237,144,702,N
19125,19125,Earline's Vivienda Universitaria,169,446,165,N
19126,19126,Mary's Vivienda Universitaria,496,187,904,Y
19127,19127,Christine's Vivienda Universitaria,135,476,264,Y
19128,19128,Thelma's Vivienda Universitaria,128,439,963,N
19129,19129,Albert's Vivienda Universitaria,443,319,546,Y
19130,19130,Meghan's Vivienda Universitaria,171,408,606,N
19131,19131,Timothy's Vivienda Universitaria,327,210,648,N
19132,19132,Mary's Vivienda Universitaria,199,450,664,Y
19133,19133,Vivian's Vivienda Universitaria,343,358,813,Y
19134,19134,Eufemia's Vivienda Universitaria,177,130,185,Y
19135,19135,Victor's Vivienda Universitaria,108,432,469,Y
19136,19136,David's Vivienda Universitaria,167,202,389,Y
19137,19137,Norman's Vivienda Universitaria,356,234,825,Y
19138,19138,Howard's Vivienda Universitaria,291,403,208,Y
19139,19139,Linda's Vivienda Universitaria,347,419,130,Y
19140,19140,Ernestine's Vivienda Universitaria,161,220,911,Y
19141,19141,Diana's Vivienda Universitaria,320,374,789,Y
19142,19142,Margaret's Vivienda Universitaria,183,274,991,Y
19143,19143,Benjamin's Vivienda Universitaria,279,254,934,N
19144,19144,John's Vivienda Universitaria,147,466,469,Y
19145,19145,Doris's Vivienda Universitaria,378,356,748,Y
19146,19146,Phyllis's Vivienda Universitaria,186,475,855,Y
19147,19147,Janie's Vivienda Universitaria,296,375,330,N
19148,19148,Lola's Vivienda Universitaria,447,280,826,Y
19149,19149,Lacy's Vivienda Universitaria,247,346,657,N
19150,19150,Jerry's Vivienda Universitaria,118,273,727,N
19151,19151,Eric's Vivienda Universitaria,144,470,240,N
19152,19152,William's Vivienda Universitaria,125,406,652,Y
19153,19153,Steven's Vivienda Universitaria,117,412,123,N
19154,19154,Gina's Vivienda Universitaria,271,341,129,Y
19155,19155,Sherry's Vivienda Universitaria,204,132,930,Y
19156,19156,Ginger's Vivienda Universitaria,381,308,322,Y
19157,19157,Ashley's Vivienda Universitaria,423,493,587,N
19158,19158,Timothy's Vivienda Universitaria,296,353,666,N
19159,19159,Nelson's Vivienda Universitaria,230,299,193,Y
19160,19160,Dorothy's Vivienda Universitaria,315,163,141,N
19161,19161,Nancy's Vivienda Universitaria,190,332,525,Y
19162,19162,Guadalupe's Vivienda Universitaria,404,369,765,Y
19163,19163,Virginia's Vivienda Universitaria,360,123,316,N
19164,19164,Sarah's Vivienda Universitaria,318,102,401,Y
19165,19165,Fred's Vivienda Universitaria,188,126,735,Y
19166,19166,Willie's Vivienda Universitaria,210,149,619,Y
19167,19167,Tonya's Vivienda Universitaria,258,346,751,Y
19168,19168,Doris's Vivienda Universitaria,217,396,278,Y
19169,19169,Kenneth's Vivienda Universitaria,142,425,802,Y
19170,19170,Julia's Vivienda Universitaria,337,252,174,N
19171,19171,Barbara's Vivienda Universitaria,242,362,465,Y
19172,19172,Myrna's Vivienda Universitaria,168,426,355,Y
19173,19173,Latonya's Vivienda Universitaria,413,162,681,N
19174,19174,Sandra's Vivienda Universitaria,478,372,570,Y
19175,19175,Michael's Vivienda Universitaria,139,332,840,N
19176,19176,Joseph's Vivienda Universitaria,276,161,183,N
19177,19177,James's Vivienda Universitaria,119,153,702,N
19178,19178,Cindi's Vivienda Universitaria,444,430,383,N
19179,19179,Joseph's Vivienda Universitaria,230,400,925,Y
19180,19180,Francis's Vivienda Universitaria,153,120,641,N
19181,19181,Rose's Vivienda Universitaria,283,279,123,N
19182,19182,Joseph's Vivienda Universitaria,341,164,605,N
19183,19183,Brandon's Vivienda Universitaria,424,480,136,N
19184,19184,Jennifer's Vivienda Universitaria,208,163,295,N
19185,19185,Brenda's Vivienda Universitaria,239,337,574,N
19186,19186,Francis's Vivienda Universitaria,308,113,459,Y
19187,19187,Jan's Vivienda Universitaria,129,413,841,N
19188,19188,John's Vivienda Universitaria,303,260,441,Y
19189,19189,John's Vivienda Universitaria,462,475,310,Y
19190,19190,Candice's Vivienda Universitaria,170,373,546,Y
19191,19191,Barbara's Vivienda Universitaria,296,207,760,N
19192,19192,Beth's Vivienda Universitaria,295,272,829,N
19193,19193,Alvin's Vivienda Universitaria,258,452,195,N
19194,19194,Bessie's Vivienda Universitaria,173,390,128,N
19195,19195,Erin's Vivienda Universitaria,145,363,131,N
19196,19196,Lucy's Vivienda Universitaria,107,384,832,Y
19197,19197,Willie's Vivienda Universitaria,493,221,385,N
19198,19198,Jackie's Vivienda Universitaria,209,332,872,N
19199,19199,George's Vivienda Universitaria,101,180,350,N
19200,19200,Effie's Vivienda Universitaria,220,207,615,Y
19201,19201,Timothy's Vivienda Universitaria,344,227,622,N
19202,19202,Carol's Vivienda Universitaria,441,248,999,N
19203,19203,Aracely's Vivienda Universitaria,385,390,422,Y
19204,19204,Joshua's Vivienda Universitaria,432,299,256,N
19205,19205,Ada's Vivienda Universitaria,151,471,928,Y
19206,19206,Billie's Vivienda Universitaria,133,442,727,Y
19207,19207,Dennis's Vivienda Universitaria,336,234,998,N
19208,19208,Fred's Vivienda Universitaria,443,287,242,N
19209,19209,Gwen's Vivienda Universitaria,480,492,464,Y
19210,19210,Anthony's Vivienda Universitaria,467,254,966,N
19211,19211,Maria's Vivienda Universitaria,214,330,500,Y
19212,19212,Rose's Vivienda Universitaria,371,376,664,N
19213,19213,Christopher's Vivienda Universitaria,192,151,135,N
19214,19214,Mary's Vivienda Universitaria,217,447,935,N
19215,19215,Scott's Vivienda Universitaria,317,472,951,Y
19216,19216,Irma's Vivienda Universitaria,391,133,889,N
19217,19217,Shante's Vivienda Universitaria,246,414,426,N
19218,19218,Rex's Vivienda Universitaria,478,487,173,N
19219,19219,Paul's Vivienda Universitaria,281,238,593,N
19220,19220,Kyle's Vivienda Universitaria,240,106,835,Y
19221,19221,Mark's Vivienda Universitaria,483,469,113,N
19222,19222,Gregory's Vivienda Universitaria,288,223,775,Y
19223,19223,Traci's Vivienda Universitaria,411,481,342,N
19224,19224,Lynn's Vivienda Universitaria,295,151,335,Y
19225,19225,William's Vivienda Universitaria,319,429,585,Y
19226,19226,John's Vivienda Universitaria,104,340,920,Y
19227,19227,Mary's Vivienda Universitaria,155,278,211,Y
19228,19228,Sarah's Vivienda Universitaria,374,202,628,N
19229,19229,Misty's Vivienda Universitaria,249,354,460,N
19230,19230,George's Vivienda Universitaria,282,185,465,N
19231,19231,Raymond's Vivienda Universitaria,500,213,262,N
19232,19232,Rosario's Vivienda Universitaria,182,431,536,Y
19233,19233,Helen's Vivienda Universitaria,270,324,500,N
19234,19234,Bennie's Vivienda Universitaria,464,421,389,Y
19235,19235,Elizabeth's Vivienda Universitaria,330,292,399,N
19236,19236,Mildred's Vivienda Universitaria,455,296,118,N
19237,19237,August's Vivienda Universitaria,110,366,868,N
19238,19238,Francisco's Vivienda Universitaria,256,214,629,N
19239,19239,Kelly's Vivienda Universitaria,174,478,710,Y
19240,19240,Patricia's Vivienda Universitaria,268,391,232,N
19241,19241,Barbara's Vivienda Universitaria,228,412,493,Y
19242,19242,Donna's Vivienda Universitaria,402,345,341,Y
19243,19243,Jessica's Vivienda Universitaria,337,172,217,N
19244,19244,Nathan's Vivienda Universitaria,313,328,568,N
19245,19245,Pat's Vivienda Universitaria,351,338,336,Y
19246,19246,Jane's Vivienda Universitaria,417,255,689,N
19247,19247,Alfred's Vivienda Universitaria,102,437,600,N
19248,19248,Robert's Vivienda Universitaria,131,215,379,N
19249,19249,Delmer's Vivienda Universitaria,144,134,726,Y
19250,19250,Stella's Vivienda Universitaria,173,305,256,Y
19251,19251,Zelma's Vivienda Universitaria,400,373,707,N
19252,19252,Jeff's Vivienda Universitaria,231,404,268,N
19253,19253,John's Vivienda Universitaria,311,220,436,N
19254,19254,Zella's Vivienda Universitaria,215,227,437,Y
19255,19255,Jason's Vivienda Universitaria,125,115,648,N
19256,19256,Lisa's Vivienda Universitaria,410,127,346,Y
19257,19257,Ivan's Vivienda Universitaria,231,181,870,N
19258,19258,Ian's Vivienda Universitaria,460,158,208,Y
19259,19259,Helen's Vivienda Universitaria,149,325,169,N
19260,19260,Teri's Vivienda Universitaria,315,303,709,N
19261,19261,Jewel's Vivienda Universitaria,263,182,607,Y
19262,19262,Bobby's Vivienda Universitaria,248,369,765,N
19263,19263,Linda's Vivienda Universitaria,243,485,450,N
19264,19264,Donald's Vivienda Universitaria,221,498,748,N
19265,19265,Judie's Vivienda Universitaria,415,114,779,Y
19266,19266,Shawn's Vivienda Universitaria,317,332,925,N
19267,19267,Wayne's Vivienda Universitaria,452,179,687,Y
19268,19268,Clare's Vivienda Universitaria,440,168,764,N
19269,19269,Jesus's Vivienda Universitaria,426,451,173,Y
19270,19270,James's Vivienda Universitaria,424,226,491,N
19271,19271,Luz's Vivienda Universitaria,500,363,936,Y
19272,19272,Kurt's Vivienda Universitaria,295,473,760,Y
19273,19273,Kory's Vivienda Universitaria,180,201,678,N
19274,19274,Bobby's Vivienda Universitaria,427,131,286,N
19275,19275,Charlotte's Vivienda Universitaria,468,480,999,N
19276,19276,Deborah's Vivienda Universitaria,216,493,346,Y
19277,19277,Monica's Vivienda Universitaria,328,270,148,N
19278,19278,Clarence's Vivienda Universitaria,478,358,442,N
19279,19279,Henry's Vivienda Universitaria,383,290,588,Y
19280,19280,Alan's Vivienda Universitaria,145,292,815,Y
19281,19281,Rochelle's Vivienda Universitaria,233,418,360,N
19282,19282,Philip's Vivienda Universitaria,415,321,881,N
19283,19283,Ricardo's Vivienda Universitaria,185,235,118,N
19284,19284,Mary's Vivienda Universitaria,481,373,319,N
19285,19285,Cindy's Vivienda Universitaria,180,103,953,Y
19286,19286,Deana's Vivienda Universitaria,399,363,755,N
19287,19287,Jerry's Vivienda Universitaria,478,216,300,Y
19288,19288,Leon's Vivienda Universitaria,147,266,902,Y
19289,19289,Jonathan's Vivienda Universitaria,454,103,872,N
19290,19290,Isaac's Vivienda Universitaria,425,300,591,Y
19291,19291,Hubert's Vivienda Universitaria,112,450,822,N
19292,19292,Debra's Vivienda Universitaria,137,165,835,Y
19293,19293,Antonio's Vivienda Universitaria,268,324,362,Y
19294,19294,Marcos's Vivienda Universitaria,247,129,432,N
19295,19295,Robert's Vivienda Universitaria,136,487,996,N
19296,19296,Christopher's Vivienda Universitaria,404,459,489,N
19297,19297,Georgia's Vivienda Universitaria,134,131,517,Y
19298,19298,Carla's Vivienda Universitaria,474,422,789,Y
19299,19299,Michael's Vivienda Universitaria,463,241,560,N
19300,19300,Lee's Vivienda Universitaria,159,476,284,Y
19301,19301,Charles's Vivienda Universitaria,215,261,779,N
19302,19302,Michael's Vivienda Universitaria,212,195,815,Y
19303,19303,Laurel's Vivienda Universitaria,108,240,585,Y
19304,19304,John's Vivienda Universitaria,260,434,642,N
19305,19305,Harold's Vivienda Universitaria,131,361,685,Y
19306,19306,Kim's Vivienda Universitaria,209,273,725,Y
19307,19307,Alfred's Vivienda Universitaria,127,385,592,Y
19308,19308,David's Vivienda Universitaria,284,497,377,N
19309,19309,Billy's Vivienda Universitaria,230,487,254,N
19310,19310,Zane's Vivienda Universitaria,102,225,839,Y
19311,19311,Maria's Vivienda Universitaria,496,171,948,Y
19312,19312,Linda's Vivienda Universitaria,369,157,973,Y
19313,19313,Jessica's Vivienda Universitaria,353,150,247,Y
19314,19314,Gladys's Vivienda Universitaria,216,291,540,Y
19315,19315,Maurice's Vivienda Universitaria,301,116,772,N
19316,19316,Jerry's Vivienda Universitaria,414,458,243,Y
19317,19317,James's Vivienda Universitaria,348,131,664,N
19318,19318,Mildred's Vivienda Universitaria,311,184,615,N
19319,19319,Mary's Vivienda Universitaria,177,478,363,N
19320,19320,Christopher's Vivienda Universitaria,426,158,487,Y
19321,19321,Robert's Vivienda Universitaria,412,291,819,N
19322,19322,Ronald's Vivienda Universitaria,292,422,718,N
19323,19323,Corey's Vivienda Universitaria,149,213,533,Y
19324,19324,Paulette's Vivienda Universitaria,351,242,575,N
19325,19325,Salvador's Vivienda Universitaria,237,103,114,N
19326,19326,Rosalind's Vivienda Universitaria,218,215,191,Y
19327,19327,Eleanor's Vivienda Universitaria,435,107,540,Y
19328,19328,Charles's Vivienda Universitaria,239,458,617,Y
19329,19329,Robert's Vivienda Universitaria,485,451,770,N
19330,19330,Dwight's Vivienda Universitaria,204,172,478,Y
19331,19331,Eddie's Vivienda Universitaria,458,183,357,Y
19332,19332,Donald's Vivienda Universitaria,112,402,195,N
19333,19333,Amber's Vivienda Universitaria,189,224,473,N
19334,19334,James's Vivienda Universitaria,184,215,917,Y
19335,19335,Jennifer's Vivienda Universitaria,221,112,580,N
19336,19336,Natalie's Vivienda Universitaria,401,243,537,N
19337,19337,Shannon's Vivienda Universitaria,254,381,204,Y
19338,19338,Dorothy's Vivienda Universitaria,129,378,548,N
19339,19339,Morris's Vivienda Universitaria,369,157,296,N
19340,19340,Gerald's Vivienda Universitaria,461,239,104,Y
19341,19341,Stella's Vivienda Universitaria,243,395,420,Y
19342,19342,Bill's Vivienda Universitaria,321,435,390,Y
19343,19343,Angela's Vivienda Universitaria,338,151,529,Y
19344,19344,Melvin's Vivienda Universitaria,237,370,567,Y
19345,19345,Eugene's Vivienda Universitaria,423,401,714,Y
19346,19346,Kevin's Vivienda Universitaria,272,448,653,N
19347,19347,Diane's Vivienda Universitaria,358,269,905,Y
19348,19348,Ann's Vivienda Universitaria,116,419,438,Y
19349,19349,Cherie's Vivienda Universitaria,293,106,366,N
19350,19350,Jeannie's Vivienda Universitaria,378,476,375,Y
19351,19351,Lynne's Vivienda Universitaria,178,350,986,Y
19352,19352,Sarah's Vivienda Universitaria,488,185,291,Y
19353,19353,Maynard's Vivienda Universitaria,276,414,836,Y
19354,19354,Kathryn's Vivienda Universitaria,277,231,171,Y
19355,19355,Harold's Vivienda Universitaria,254,218,857,Y
19356,19356,Frances's Vivienda Universitaria,500,104,730,N
19357,19357,Alice's Vivienda Universitaria,110,107,211,N
19358,19358,John's Vivienda Universitaria,344,246,206,Y
19359,19359,Christopher's Vivienda Universitaria,482,311,350,N
19360,19360,Paul's Vivienda Universitaria,283,455,164,Y
19361,19361,Margo's Vivienda Universitaria,144,491,358,Y
19362,19362,Kathy's Vivienda Universitaria,343,121,317,Y
19363,19363,Linda's Vivienda Universitaria,464,347,524,N
19364,19364,Viola's Vivienda Universitaria,443,159,230,Y
19365,19365,Derek's Vivienda Universitaria,481,412,355,Y
19366,19366,Eileen's Vivienda Universitaria,428,327,309,Y
19367,19367,Regina's Vivienda Universitaria,124,453,865,N
19368,19368,Elizabeth's Vivienda Universitaria,402,166,206,Y
19369,19369,Marlene's Vivienda Universitaria,339,151,458,N
19370,19370,William's Vivienda Universitaria,316,170,673,Y
19371,19371,Stephanie's Vivienda Universitaria,190,252,533,Y
19372,19372,Patrick's Vivienda Universitaria,332,373,112,N
19373,19373,Leo's Vivienda Universitaria,278,185,547,Y
19374,19374,Charles's Vivienda Universitaria,153,405,989,Y
19375,19375,Larry's Vivienda Universitaria,282,302,945,Y
19376,19376,Gregory's Vivienda Universitaria,221,355,865,Y
19377,19377,Kenneth's Vivienda Universitaria,332,222,417,N
19378,19378,Michael's Vivienda Universitaria,470,194,925,N
19379,19379,Timothy's Vivienda Universitaria,310,442,234,Y
19380,19380,Jesse's Vivienda Universitaria,154,182,715,Y
19381,19381,Anita's Vivienda Universitaria,254,336,497,N
19382,19382,Marcus's Vivienda Universitaria,393,367,462,N
19383,19383,Jessica's Vivienda Universitaria,151,484,292,N
19384,19384,Richard's Vivienda Universitaria,381,327,303,Y
19385,19385,Lina's Vivienda Universitaria,348,323,691,Y
19386,19386,Michelle's Vivienda Universitaria,147,316,329,N
19387,19387,Deon's Vivienda Universitaria,422,179,873,Y
19388,19388,Tina's Vivienda Universitaria,162,208,396,Y
19389,19389,Charlotte's Vivienda Universitaria,480,277,652,N
19390,19390,Javier's Vivienda Universitaria,391,242,761,Y
19391,19391,Michale's Vivienda Universitaria,174,135,955,Y
19392,19392,Mica's Vivienda Universitaria,409,366,826,Y
19393,19393,Gabriel's Vivienda Universitaria,115,209,315,N
19394,19394,Anna's Vivienda Universitaria,169,243,517,N
19395,19395,Brandy's Vivienda Universitaria,119,430,908,Y
19396,19396,Samuel's Vivienda Universitaria,410,195,707,N
19397,19397,Jeffrey's Vivienda Universitaria,146,344,180,N
19398,19398,David's Vivienda Universitaria,281,221,884,N
19399,19399,Mari's Vivienda Universitaria,421,151,601,Y
19400,19400,Mary's Vivienda Universitaria,269,210,825,N
19401,19401,Peter's Vivienda Universitaria,337,490,345,N
19402,19402,Sandra's Vivienda Universitaria,428,306,444,N
19403,19403,Michelle's Vivienda Universitaria,499,382,330,Y
19404,19404,Victoria's Vivienda Universitaria,302,260,315,N
19405,19405,Raymond's Vivienda Universitaria,105,296,924,N
19406,19406,Eric's Vivienda Universitaria,481,308,811,Y
19407,19407,Leroy's Vivienda Universitaria,284,308,711,Y
