IDALOJAMIENTO,IDSERVICIO,COSTO
194689,13,308
206467,12,101
172471,2,808
157559,4,138
186842,7,733
202007,13,479
164714,5,675
189413,13,674
204657,9,551
205286,8,613
212538,3,999
205265,7,249
197308,1,636
226877,6,327
167428,1,919
212823,4,777
195683,4,853
177962,7,300
184290,5,621
229378,12,132
189383,5,203
169834,13,776
177337,4,277
197086,6,745
186893,7,502
189810,9,775
165413,8,419
181451,10,787
220820,12,631
201883,7,442
221953,4,140
165010,10,260
202903,3,855
163549,9,554
211024,8,666
180305,2,338
228240,6,388
158903,10,721
211948,7,728
197431,3,872
190320,9,180
176447,4,947
213880,12,313
165489,4,490
217774,5,244
166620,11,513
212419,7,402
168557,13,917
177897,10,108
152252,1,873
159289,3,141
220556,12,394
162235,5,795
220052,10,859
200620,2,715
184905,11,538
226629,9,120
213738,2,384
201294,2,878
189385,5,270
173705,2,582
152709,8,287
220845,1,988
220187,4,657
214698,4,576
217060,3,923
203255,2,990
226191,1,717
222959,5,313
195847,2,368
175959,5,390
179136,3,239
154266,13,981
195541,4,361
211688,2,437
201551,9,752
163854,2,440
228253,9,530
217083,6,256
205884,2,268
212721,11,948
167254,13,500
169167,11,379
198969,8,689
201618,9,139
195487,13,681
172253,5,895
172615,5,418
186268,10,689
174275,6,226
212761,11,178
170885,11,983
186119,11,396
206311,8,260
204544,8,403
214897,6,822
198276,10,636
153518,4,125
205816,8,384
187441,5,446
187137,8,791
193145,9,906
206965,9,115
181909,9,509
166081,9,208
223503,10,509
150670,10,418
182072,3,163
154038,9,683
178353,7,792
176641,6,435
174241,7,762
208567,9,562
175034,10,107
203312,8,757
221307,13,856
158633,4,782
214116,13,725
155805,8,793
193786,2,204
176347,10,735
200367,2,300
173475,6,649
204770,1,177
215418,5,192
173527,12,147
167114,11,781
215312,8,108
156337,9,833
203339,2,830
170301,8,618
194779,3,611
199686,7,811
181150,2,860
211671,11,845
168504,12,413
224866,12,310
208217,12,616
165846,8,470
168354,1,230
183452,13,685
202248,5,920
219015,1,283
228215,12,857
167419,13,174
227921,8,228
203529,3,273
209549,11,966
166143,5,174
214162,6,999
165856,12,543
183788,12,925
169833,11,451
178496,3,585
166377,10,607
152637,1,361
181503,7,171
198559,7,925
184768,7,495
222089,3,267
208726,7,297
220256,10,136
197102,1,651
193258,9,501
178825,7,287
218533,3,377
191587,11,900
170744,1,124
216967,11,930
222985,9,182
175020,2,851
186103,10,264
212429,8,702
166236,9,103
198809,12,119
165677,12,813
173417,12,356
164430,6,298
184335,9,729
189052,1,673
196370,6,925
179573,8,186
194770,10,799
181551,1,790
202139,5,661
207765,5,609
194452,12,851
183499,6,594
216600,1,158
151245,12,645
227856,2,700
208528,1,340
209802,9,220
193305,4,321
160704,3,288
191370,10,422
193588,1,986
174867,11,355
166111,11,187
172244,7,102
165524,6,506
150374,2,175
200099,9,558
172165,8,218
171096,4,878
194374,2,418
193952,13,854
224428,4,189
224610,4,600
221139,10,795
186264,7,219
220449,3,438
195126,11,712
186052,12,743
208298,4,277
227196,5,912
210572,7,947
203784,5,444
193608,2,864
182297,10,860
224804,12,107
179495,7,277
218899,6,622
154086,3,826
211283,10,123
203346,12,784
204194,8,523
221013,7,395
190861,4,852
184170,2,284
184210,7,839
162297,5,574
201739,1,198
184173,13,863
202204,2,225
205639,12,837
172225,6,583
216025,10,960
173065,9,776
205259,1,764
170716,12,586
194862,3,286
180534,9,760
183238,4,414
200081,11,779
218752,11,876
189725,5,529
151241,7,831
200838,6,164
158836,11,710
179692,5,267
202371,9,221
155401,13,211
205915,13,776
186992,4,261
217369,12,577
166360,6,704
172464,11,289
213916,1,740
168656,12,361
204762,11,499
229989,5,819
205882,9,728
208790,3,190
190864,6,464
204374,13,834
227975,8,322
175672,3,850
194074,6,165
225125,12,161
190618,6,794
177521,6,344
150934,3,971
158488,7,582
209094,11,530
181855,2,242
195454,4,955
195489,12,978
213959,5,597
225559,6,964
218566,2,198
203542,13,117
150962,10,384
156586,2,287
201740,6,293
178257,13,445
182848,13,296
194286,12,763
226254,1,428
211266,3,205
188755,5,406
187858,2,690
195512,9,818
171735,10,994
161180,13,668
211500,2,503
217674,1,501
219693,5,136
217928,2,810
213850,12,756
193571,5,319
208455,1,709
207187,1,705
171267,4,174
216621,10,364
170081,6,924
160194,12,484
160927,5,361
194260,9,925
227470,3,452
159218,11,763
212260,9,710
174804,10,761
166833,7,956
165020,10,746
166316,8,327
222621,1,406
165925,4,266
216427,3,298
181780,2,866
153618,1,304
174932,13,696
157539,9,178
198191,6,534
216132,6,240
158936,1,469
188067,7,980
171213,10,600
178523,10,449
175669,8,317
191515,12,337
225273,6,603
200440,5,162
226988,9,212
196295,1,145
157113,7,319
164614,8,557
166991,3,194
216719,9,468
170279,7,883
194788,11,264
205817,7,157
195889,9,236
151470,13,453
164780,3,904
222413,7,620
163144,11,726
178558,13,921
197815,9,412
216436,7,221
177211,8,320
157392,1,399
207158,9,780
191462,2,109
217273,13,420
194384,11,824
163432,12,587
171628,9,499
198101,8,774
169432,13,236
182081,8,689
171179,10,321
151439,5,789
158254,10,952
199135,11,391
219934,1,198
216211,2,424
179854,10,971
227110,12,860
200686,12,184
167177,4,424
183237,2,860
193654,11,914
180721,7,961
225361,2,542
189461,10,471
176739,4,609
205214,13,362
157859,5,998
155008,7,902
174101,5,202
190697,9,371
167152,5,967
176489,3,629
221305,13,342
201930,10,699
150727,7,526
221471,12,709
208126,1,719
205256,12,978
222072,10,191
174219,1,770
186300,2,758
224471,12,838
214117,6,899
191289,12,389
213500,9,199
168208,4,528
188702,13,919
228301,4,811
196478,5,321
206870,11,360
224603,6,469
194433,2,965
220433,8,325
187538,12,426
189724,12,352
192611,1,386
173488,11,302
152624,10,891
216759,1,975
220036,13,704
214965,8,164
161671,10,168
163087,5,487
162583,8,371
181032,7,816
179956,13,793
158864,7,553
191183,11,171
182923,3,376
222732,11,814
202870,2,713
208371,9,917
152695,7,937
170978,6,497
227951,4,156
221110,8,865
184707,2,265
207630,6,941
219692,1,935
160961,1,132
185550,1,600
222775,11,551
184558,3,604
228996,3,759
163064,7,266
184824,5,825
217226,6,451
210696,13,221
191568,4,205
197241,12,816
212523,3,785
172035,10,795
155154,1,285
191966,5,214
189757,6,140
215266,1,318
223671,1,326
226722,9,603
190986,12,554
189035,13,415
204242,9,217
181148,10,400
163992,11,824
177347,9,464
214694,12,448
179270,5,594
184831,12,315
192738,2,203
208164,2,704
219475,11,282
188170,7,815
187561,13,682
228043,4,888
197108,2,959
223391,13,224
173249,11,587
227201,4,303
177337,7,543
212244,2,233
211116,7,768
174977,1,116
163026,12,690
191599,11,355
199388,11,258
159787,12,246
164273,7,378
178111,3,356
209043,12,399
227628,11,801
160350,11,749
170600,13,762
228702,2,791
163914,7,273
176468,4,824
182294,7,227
209122,8,938
177238,13,252
188557,6,888
174570,6,597
219751,8,496
159547,7,567
221529,5,860
206464,5,288
171492,7,756
216572,1,809
177157,1,607
229332,6,667
220566,4,157
167977,4,567
169278,7,524
165116,4,615
159543,12,700
225712,5,987
163016,2,724
175792,8,689
190469,12,618
184565,8,818
200142,12,640
160245,9,394
212378,3,847
198487,6,764
178802,11,327
206889,13,887
168432,11,589
157172,12,718
225959,10,392
171912,4,359
177509,4,551
216859,3,970
201313,4,597
152224,3,805
198170,3,321
151723,10,388
157650,5,767
182781,12,783
169428,1,233
205360,2,567
190069,1,727
175175,11,618
194044,6,474
166806,3,152
186703,4,515
213656,3,944
224497,3,456
207402,3,965
188997,9,794
216842,7,749
177789,13,124
178698,12,893
216572,5,544
191149,5,272
163075,10,737
155118,9,737
204118,11,215
185551,8,377
157501,4,338
156756,11,258
164617,3,152
194492,12,388
182599,3,799
225985,2,222
214499,6,549
185314,10,543
176113,6,834
191359,13,253
197314,2,910
194411,3,366
216391,4,205
190447,12,633
202291,5,851
220317,3,491
154953,7,998
173315,5,521
193580,9,525
219541,10,117
162850,4,914
200256,8,492
166863,7,240
185259,13,441
160602,12,380
183997,12,225
211734,9,979
219235,12,381
212430,1,541
154614,13,476
160156,7,749
167572,3,518
177093,13,474
211193,2,962
202779,2,779
175766,2,203
228448,5,427
218966,2,799
155176,7,341
219349,7,120
223739,12,818
172689,10,199
219264,7,330
203823,12,623
157901,6,807
228476,4,340
155853,13,687
208274,7,566
156301,4,588
151998,3,176
164627,6,786
182599,3,640
219161,2,774
190329,2,778
158683,8,158
171888,13,508
166010,13,669
156177,6,159
220033,2,853
226680,11,208
204702,12,323
176842,10,705
202486,8,681
220156,5,734
158055,8,562
172482,4,201
191591,13,709
164395,1,635
218448,1,498
179353,5,192
206847,9,273
192203,6,327
191389,7,337
167211,7,508
160421,7,200
180154,9,776
216199,12,424
162825,9,247
174560,6,979
173920,12,316
221772,4,456
167063,9,157
200033,7,602
208882,10,561
195408,8,175
220860,12,371
178055,6,434
158562,1,607
188932,5,401
223846,2,813
164903,1,823
153167,1,698
185658,13,805
203450,7,974
209678,11,136
208823,8,209
168810,12,469
182315,11,291
194139,1,546
227142,6,434
214292,12,390
198777,2,891
190454,10,123
195508,7,431
162199,7,464
183003,12,887
214687,4,235
187175,13,109
207061,4,601
197344,1,476
173968,11,573
182042,10,522
225858,7,883
196604,9,854
223009,10,573
189850,5,613
161666,8,349
218871,11,370
183573,10,688
216600,13,920
154553,9,545
163365,7,902
158827,6,729
162673,10,661
220757,8,741
221824,3,144
181220,7,968
190744,12,414
213085,11,118
202403,7,940
226498,10,851
178401,4,733
164636,4,365
151141,4,735
205146,3,515
166511,4,295
174554,9,375
179067,11,228
174475,9,869
176064,2,574
189221,8,240
190585,5,294
228838,4,508
218969,12,632
156950,11,593
199781,2,960
221911,8,719
226565,8,780
211792,8,633
195132,3,777
184355,13,782
211242,11,948
205364,3,627
219495,4,313
196263,9,245
222749,12,593
227511,3,734
203023,6,801
198801,10,622
164319,2,471
169417,9,516
170832,8,736
201300,6,688
193633,6,845
192232,8,531
223906,7,900
150763,5,728
158446,1,619
221792,6,544
172334,6,945
189639,7,637
151049,11,175
164773,7,826
173352,11,782
220854,9,312
171040,10,162
228669,10,216
193475,11,935
210707,11,590
227045,7,897
176267,9,720
214188,10,668
211594,6,601
158908,13,374
216774,6,963
193685,2,961
212832,2,998
151932,8,561
172526,6,447
157635,11,752
173184,11,166
178397,9,673
211827,3,574
228251,8,693
176048,3,937
164132,6,724
176222,7,320
190741,3,262
154811,6,467
189873,8,400
188527,5,474
198089,10,539
168208,8,876
225473,2,169
153080,7,774
212211,9,949
216822,7,618
179250,8,932
176630,11,462
177648,6,188
170409,5,412
192260,13,758
208617,9,251
205753,10,994
172364,2,460
220724,6,681
161989,10,733
195338,5,372
196730,4,608
150815,2,422
176957,9,297
227109,12,977
223051,3,250
158739,4,750
161893,11,517
170119,11,710
218494,7,151
160870,13,943
183149,1,217
175899,2,332
164555,10,874
151004,11,569
203657,8,106
217320,6,263
210815,8,483
173618,5,245
165948,9,293
189898,9,109
166229,7,957
186544,3,170
210804,2,552
173635,6,572
221328,12,436
207006,10,817
203537,4,473
219452,6,920
160264,13,168
169687,10,299
193760,8,977
219738,2,338
220376,11,229
154671,1,514
219475,9,340
170167,6,549
213438,8,658
153441,5,657
157150,7,899
213242,2,175
173611,10,361
172104,13,211
200559,7,751
156564,7,830
211213,11,331
203381,13,731
187990,12,162
170120,9,317
153467,12,174
224767,2,175
219768,13,706
178735,11,485
162617,6,207
204219,1,182
222425,10,265
187945,13,938
180995,8,143
217023,9,361
173336,5,308
182394,11,456
206748,4,413
165869,8,135
197605,11,127
226024,12,382
220678,13,500
152046,10,840
203446,12,144
192150,4,163
227016,7,607
222057,7,381
224690,5,826
161833,13,579
184109,3,607
205464,4,948
206500,5,760
221447,12,253
174148,12,416
199037,12,609
178022,12,999
179068,11,362
192291,2,122
153109,11,772
216945,9,949
228104,1,308
163500,8,607
203177,10,101
222919,6,196
152116,4,188
191697,1,864
226872,12,928
197635,4,542
208260,8,397
173448,8,921
200422,6,772
154128,6,981
226513,1,175
166588,2,791
193486,5,457
164507,3,118
177953,2,813
192700,6,399
174447,5,753
156547,10,952
162375,4,669
158482,12,683
192135,9,459
186718,1,178
187032,13,939
193883,3,725
199625,9,642
151892,5,1000
227701,5,531
182828,6,345
218577,6,917
171001,1,140
223913,7,418
192769,3,102
165303,11,293
189364,5,875
164796,7,262
179025,9,635
204574,12,549
193286,3,714
207278,8,620
161658,4,193
162421,10,801
214090,10,530
160791,3,608
201104,9,811
177822,6,455
150998,10,462
212702,9,487
189439,1,967
183649,12,713
164218,4,863
199201,2,606
218194,7,474
214705,8,704
223854,11,358
184547,7,487
181831,9,716
203866,2,333
193408,7,900
220623,8,386
209071,11,955
180736,5,238
225022,11,108
171830,11,925
182113,7,523
197832,7,173
185554,6,747
189985,1,609
198966,7,499
223465,5,300
223740,5,271
197261,13,511
165096,1,620
192860,6,923
184180,11,333
175967,8,252
221562,13,707
203876,9,949
202409,5,537
204452,6,676
166215,6,585
229546,5,672
156735,8,484
209610,13,103
182664,8,643
211020,8,983
215219,1,462
206808,11,236
226572,6,347
214002,5,762
177633,3,987
212693,5,533
205734,5,612
218366,12,865
152092,11,149
201710,1,496
175045,5,803
220260,13,262
151737,4,291
158967,2,824
203158,10,959
174585,1,821
186526,4,763
192951,2,952
209530,5,644
200190,7,844
172303,1,130
228661,3,949
165207,6,171
182049,4,860
167559,2,868
189620,12,195
218172,2,690
160965,9,254
160436,12,394
205206,1,142
179709,2,366
172840,2,999
170341,2,561
167940,4,922
193587,13,205
157210,1,634
228679,10,842
165961,2,642
160765,12,123
167935,4,260
156211,8,629
189633,7,910
196633,5,511
211877,6,719
228594,2,402
196212,6,478
206318,13,499
213595,12,345
221122,12,580
227984,8,738
171972,9,494
214564,4,969
223660,7,288
152825,3,288
181699,9,999
180068,13,647
163419,13,931
172201,8,184
207679,9,240
151420,7,562
212858,8,390
178397,6,594
177911,1,107
155359,10,298
197781,10,971
201568,2,187
215917,8,816
202356,13,640
175302,4,274
204597,9,352
224745,11,885
167755,2,107
194269,11,471
221015,8,328
200835,5,682
163125,13,112
175998,10,314
221824,8,229
174968,3,811
177281,10,555
157675,1,373
170314,3,714
178425,2,936
181464,10,637
210716,13,523
218019,8,638
217538,11,482
207348,5,814
190012,12,844
171539,1,592
224938,12,150
188785,6,733
192395,13,146
218539,10,921
202825,2,587
178833,12,984
210724,7,174
177234,10,136
199811,6,411
213327,5,253
196496,8,960
156958,4,170
171060,3,396
176630,2,418
203379,4,269
218243,4,510
225485,8,310
185842,2,608
168629,4,532
212177,5,277
160526,5,300
175390,5,553
155912,1,441
181343,3,102
200812,1,907
171273,6,858
183854,3,393
156294,9,932
154337,5,416
195991,2,869
189472,3,857
165176,4,447
204771,8,795
165792,10,963
170178,3,274
171794,3,198
193550,5,671
177324,11,220
183363,8,730
166732,9,806
153473,1,728
222415,10,975
221595,3,579
168203,7,757
174549,4,622
175229,2,860
220054,6,866
174167,2,239
205113,4,770
196033,13,875
226850,5,686
162835,10,500
180312,1,412
219797,6,216
168430,6,542
208172,7,358
199991,1,985
201724,9,472
207134,1,781
166159,13,808
178846,6,544
177436,12,869
210390,7,333
156891,11,842
177727,11,608
207067,8,539
161189,6,911
156935,13,722
189741,4,402
213655,5,158
190920,7,302
161628,13,630
170707,13,180
194390,1,799
159343,7,713
220562,10,125
182759,7,225
215692,13,400
226350,4,961
206265,2,330
207183,2,287
217325,1,361
179202,8,337
195713,11,745
192796,2,894
157874,7,130
155505,1,116
204857,2,156
181441,7,214
197607,4,746
224919,7,342
223486,2,608
164872,1,276
192387,6,737
169905,9,752
207904,4,439
211254,5,415
175535,13,422
170368,1,963
190502,13,207
168938,10,456
215806,11,656
221135,5,609
227682,4,468
171029,13,606
167340,5,610
180556,10,754
229737,2,603
191462,9,409
175265,1,683
224882,9,607
170777,7,345
223249,1,319
215939,1,116
158382,4,877
167624,5,561
215170,5,288
162879,9,211
195809,1,363
155702,1,207
174576,5,287
159090,2,638
161118,12,796
156603,12,591
175011,3,417
167005,11,582
169054,7,199
226820,12,296
219798,11,827
198001,1,606
201258,8,624
223013,9,970
222715,10,464
192249,1,139
207762,13,152
172838,2,609
164520,4,507
210223,2,590
155280,5,855
153985,10,160
155312,3,469
161532,10,966
163688,3,438
168825,9,926
172703,7,740
229385,12,476
207235,9,493
154273,10,539
215331,5,320
223142,11,956
174505,2,140
201112,3,421
190053,2,202
224264,13,758
177532,8,117
194143,8,391
188019,2,630
192577,12,961
183702,8,993
186383,6,772
225095,11,596
165062,5,327
198952,9,404
226064,2,470
170640,11,316
170056,11,361
204535,1,370
193229,7,848
167133,10,218
219239,7,938
167565,12,889
169104,10,309
214680,10,587
152694,2,416
220042,1,228
168072,5,642
155019,11,392
224524,5,565
195098,11,229
180732,12,565
163134,1,935
197088,13,637
165470,5,487
163938,12,317
150950,10,611
160402,6,504
193346,8,543
225338,9,634
191945,3,490
194944,12,815
171762,12,538
183945,6,134
228796,7,494
212711,13,297
207809,10,429
157766,9,824
205405,11,600
158652,11,626
193048,2,429
229076,12,552
165910,6,729
205701,3,930
180974,1,729
198216,4,909
185144,2,491
225574,4,527
213567,11,287
227681,6,756
181790,11,705
225610,12,450
161964,3,112
198918,10,925
183256,9,851
171208,5,184
224361,8,110
191733,1,636
208542,7,284
199825,10,479
171264,11,481
211219,5,309
192996,11,617
186452,1,443
205395,4,981
211597,11,149
153550,10,886
156740,1,645
172219,12,557
179393,8,396
189906,1,394
197130,1,750
216452,6,246
197301,3,696
224852,11,949
213887,10,534
158671,11,169
201183,10,917
189750,10,951
177881,12,262
165734,6,351
213561,3,692
166175,7,473
199336,2,821
229480,4,608
200915,6,937
168994,3,295
201525,13,462
197847,4,255
182089,8,119
222829,12,917
154803,6,618
169825,9,461
204748,1,285
216087,7,135
156430,6,151
213927,4,406
206971,9,946
224851,11,724
167272,5,867
203022,11,404
193648,11,793
215422,6,912
169357,7,382
161525,2,934
203705,9,691
210733,2,271
193613,2,868
198928,8,846
176601,7,240
179610,9,833
221037,11,680
205819,5,613
163367,7,124
171273,10,210
175579,5,343
170926,5,819
222205,13,838
217045,2,326
229366,2,321
174861,11,515
203266,1,908
178205,13,206
163233,2,649
163054,4,457
195458,9,712
182622,1,761
215298,5,308
204255,7,900
228021,8,109
158707,6,366
162905,2,126
168942,6,723
183268,2,938
176415,7,898
218932,6,710
225795,12,614
203729,9,339
171925,2,688
160166,1,360
216959,8,286
210081,13,754
222736,6,168
202423,12,816
170596,1,527
161335,3,469
210419,12,255
196129,4,185
152232,2,196
210382,4,837
153897,12,316
213905,5,186
218172,7,983
211819,2,166
214937,10,166
166143,11,823
183747,3,493
179060,2,876
219605,1,302
175499,6,444
167817,7,566
165275,4,629
225537,3,652
194201,3,705
182242,10,238
171583,3,162
193239,9,945
215965,7,811
170908,12,761
226821,11,745
221468,3,984
207894,13,536
201292,8,129
199001,2,707
225738,12,714
228246,3,634
159676,2,967
201418,9,355
155472,9,433
227838,6,932
179373,6,290
154164,8,345
177344,10,522
182596,7,728
214431,4,219
152290,3,302
206963,8,956
185618,9,166
169784,10,943
219140,3,223
180261,10,162
168551,9,129
173749,8,405
181622,1,747
160095,4,506
165664,1,275
152762,11,542
171001,7,556
181006,1,782
175856,9,410
203365,8,111
164977,5,344
168030,12,628
