ID,AFORO,IDHOSTAL
266707,7,11895
266708,3,978
266709,7,14654
266710,8,4896
266711,1,3542
266712,8,13401
266713,3,18057
266714,7,10518
266715,9,11126
266716,10,11200
266717,3,2582
266718,1,11100
266719,4,4816
266720,2,3489
266721,8,10907
266722,4,13419
266723,8,16263
266724,6,7384
266725,8,11264
266726,1,10188
266727,4,17175
266728,10,14047
266729,2,13329
266730,3,923
266731,6,1969
266732,6,17617
266733,7,4782
266734,3,6254
266735,4,7120
266736,4,17029
266737,5,8725
266738,3,18837
266739,9,843
266740,5,7556
266741,6,17664
266742,4,16449
266743,6,19289
266744,1,7128
266745,6,2299
266746,9,4202
266747,9,1457
266748,2,17805
266749,5,11294
266750,1,4817
266751,10,4456
266752,2,15128
266753,8,1249
266754,7,15696
266755,6,2992
266756,6,14193
266757,7,17217
266758,6,6860
266759,2,8759
266760,10,1716
266761,9,11897
266762,3,17412
266763,5,184
266764,8,12725
266765,2,1611
266766,8,4469
266767,9,12883
266768,7,16755
266769,9,10299
266770,8,4095
266771,1,10785
266772,9,11532
266773,10,13517
266774,7,683
266775,2,336
266776,3,4021
266777,10,5106
266778,7,7025
266779,2,4704
266780,7,11802
266781,4,16737
266782,5,4645
266783,9,18073
266784,9,7779
266785,9,172
266786,4,19961
266787,4,18438
266788,7,3991
266789,1,16446
266790,4,16826
266791,2,17423
266792,3,7411
266793,1,11143
266794,2,4938
266795,1,11286
266796,9,7576
266797,9,8474
266798,5,9125
266799,9,6591
266800,6,1780
266801,3,18495
266802,10,8717
266803,7,8421
266804,1,231
266805,2,13799
266806,5,549
266807,7,11719
266808,7,9977
266809,6,18406
266810,6,15621
266811,8,4
266812,7,3089
266813,9,9219
266814,8,3931
266815,5,9376
266816,7,11448
266817,8,17550
266818,6,8721
266819,10,9759
266820,7,8569
266821,7,9296
266822,9,8985
266823,3,2711
266824,5,15480
266825,7,14167
266826,4,11347
266827,9,6423
266828,3,16057
266829,9,26
266830,8,5009
266831,1,75
266832,2,1646
266833,7,1625
266834,8,4140
266835,6,3340
266836,7,968
266837,7,6898
266838,1,8087
266839,8,15365
266840,4,7647
266841,3,15402
266842,3,13072
266843,5,4470
266844,5,19197
266845,1,16062
266846,3,3456
266847,2,19610
266848,3,262
266849,1,4578
266850,5,7558
266851,10,11379
266852,10,13131
266853,2,1543
266854,2,10071
266855,4,12969
266856,8,9928
266857,8,13218
266858,8,6394
266859,3,6745
266860,6,13993
266861,1,12817
266862,10,9109
266863,4,19695
266864,4,4581
266865,8,435
266866,10,12184
266867,7,11772
266868,6,2585
266869,9,4024
266870,7,6944
266871,6,15936
266872,1,18268
266873,4,8292
266874,4,14036
266875,4,14801
266876,3,5092
266877,4,16622
266878,9,2401
266879,4,13115
266880,2,17010
266881,9,12796
266882,6,568
266883,10,1913
266884,4,4395
266885,3,7948
266886,3,4922
266887,2,4687
266888,8,17743
266889,4,11316
266890,7,9537
266891,4,17187
266892,7,19554
266893,8,3028
266894,1,10773
266895,6,15725
266896,1,11252
266897,4,18414
266898,9,1836
266899,10,14748
266900,7,1844
266901,4,3832
266902,6,15770
266903,3,12692
266904,1,10002
266905,4,2577
266906,5,3036
266907,6,19906
266908,5,10136
266909,9,12857
266910,3,15940
266911,1,2384
266912,6,11973
266913,4,616
266914,1,16479
266915,10,13404
266916,6,19275
266917,2,14145
266918,3,10711
266919,3,16212
266920,1,8555
266921,10,8324
266922,5,10444
266923,6,12214
266924,3,11223
266925,10,10267
266926,1,4103
266927,8,3352
266928,7,10369
266929,5,13707
266930,4,14711
266931,3,11742
266932,7,4914
266933,4,9414
266934,5,6983
266935,3,2158
266936,2,1204
266937,3,269
266938,10,12340
266939,6,18169
266940,7,18455
266941,2,2712
266942,6,4783
266943,3,3840
266944,1,15224
266945,9,278
266946,5,6795
266947,8,602
266948,9,5338
266949,2,6464
266950,6,6018
266951,6,5282
266952,9,8571
266953,9,14660
266954,5,12299
266955,4,10565
266956,5,6004
266957,2,14034
266958,2,15034
266959,5,15447
266960,7,13905
266961,6,7495
266962,3,16207
266963,6,3133
266964,7,16052
266965,3,3685
266966,2,1235
266967,10,14731
266968,4,4137
266969,2,8362
266970,4,196
266971,7,16754
266972,3,1324
266973,9,7963
266974,8,10447
266975,2,14743
266976,5,15499
266977,3,9874
266978,10,14707
266979,10,12112
266980,10,10592
266981,5,5793
266982,6,5012
266983,1,10061
266984,8,13710
266985,10,11508
266986,4,9444
266987,3,14780
266988,1,9336
266989,10,17532
266990,2,2528
266991,10,1797
266992,3,81
266993,3,19722
266994,6,13558
266995,6,146
266996,6,3114
266997,4,5434
266998,8,3094
266999,7,3375
267000,7,18186
267001,1,10061
267002,8,17278
267003,9,19016
267004,8,17898
267005,5,13569
267006,5,3006
267007,5,15979
267008,1,1784
267009,10,15316
267010,3,10684
267011,2,5843
267012,4,5839
267013,9,19351
267014,2,7890
267015,10,18874
267016,6,10221
267017,8,6261
267018,2,8832
267019,1,7875
267020,2,9062
267021,2,3112
267022,10,13629
267023,3,796
267024,9,19742
267025,4,18321
267026,8,11897
267027,5,9947
267028,3,13908
267029,8,17531
267030,4,10563
267031,2,6848
267032,3,4841
267033,8,12173
267034,1,8907
267035,1,2834
267036,4,7776
267037,10,18106
267038,7,332
267039,2,6856
267040,2,15315
267041,7,2445
267042,3,795
267043,4,7106
267044,1,2977
267045,10,18289
267046,7,12608
267047,7,8597
267048,8,16258
267049,8,7842
267050,2,16100
267051,8,13584
267052,10,13499
267053,1,1835
267054,1,296
267055,7,11283
267056,4,3297
267057,1,10429
267058,7,16372
267059,1,321
267060,10,14731
267061,5,19646
267062,2,6911
267063,10,684
267064,1,13351
267065,6,19043
267066,9,13918
267067,1,2658
267068,5,3765
267069,9,11847
267070,10,6465
267071,5,12661
267072,9,19503
267073,1,5036
267074,9,16539
267075,4,14828
267076,1,3672
267077,4,17966
267078,9,9806
267079,4,2354
267080,7,18189
267081,1,12878
267082,6,16437
267083,5,17402
267084,8,4438
267085,2,16291
267086,7,8369
267087,4,4638
267088,4,9790
267089,1,12923
267090,2,6369
267091,7,260
267092,6,5644
267093,6,8326
267094,10,7758
267095,2,3645
267096,5,17136
267097,9,6049
267098,10,19992
267099,8,301
267100,1,5616
267101,4,8534
267102,9,4465
267103,8,11564
267104,10,18903
267105,10,18777
267106,9,6790
267107,6,18141
267108,10,7216
267109,4,473
267110,10,19962
267111,6,6242
267112,9,3047
267113,1,6568
267114,9,2117
267115,4,18079
267116,9,15299
267117,2,8428
267118,1,3487
267119,2,2100
267120,1,18979
267121,1,15819
267122,4,19278
267123,7,3975
267124,9,2328
267125,8,6922
267126,7,17208
267127,7,13344
267128,4,17488
267129,1,13839
267130,7,16623
267131,8,17638
267132,4,2822
267133,7,16680
267134,3,16698
267135,5,10105
267136,1,9207
267137,2,7554
267138,4,5577
267139,1,2802
267140,10,14919
267141,2,8802
267142,4,1056
267143,6,16727
267144,1,13095
267145,9,13442
267146,8,8453
267147,3,12449
267148,5,9330
267149,3,10000
267150,7,1273
267151,3,14080
267152,6,2924
267153,4,120
267154,6,5811
267155,10,19222
267156,7,18223
267157,3,5223
267158,6,4022
267159,8,16459
267160,4,8521
267161,5,11310
267162,4,5892
267163,10,10498
267164,3,14293
267165,5,11298
267166,1,10821
267167,6,2995
267168,1,16021
267169,2,6417
267170,1,8148
267171,1,5458
267172,7,17200
267173,9,6320
267174,5,7182
267175,8,12325
267176,8,598
267177,8,8179
267178,1,13572
267179,4,15830
267180,3,7413
267181,9,4375
267182,3,863
267183,10,16882
267184,5,11600
267185,4,15388
267186,7,8578
267187,5,2330
267188,8,13251
267189,7,19859
267190,8,846
267191,7,5560
267192,4,10357
267193,1,10986
267194,7,7371
267195,5,302
267196,5,10778
267197,6,17502
267198,4,10945
267199,2,6450
267200,3,447
267201,6,9296
267202,5,1700
267203,2,8523
267204,1,2179
267205,8,14137
267206,10,18925
267207,9,6950
267208,7,11465
267209,9,10071
267210,7,6724
267211,10,18718
267212,5,2351
267213,5,9771
267214,1,3016
267215,4,16188
267216,8,11898
267217,4,18601
267218,10,4925
267219,10,13620
267220,1,17395
267221,8,165
267222,2,6235
267223,4,8
267224,8,2875
267225,9,1204
267226,1,13377
267227,6,8857
267228,4,2781
267229,6,3047
267230,2,6616
267231,2,7019
267232,6,11628
267233,2,5741
267234,1,10465
267235,2,4590
267236,1,4325
267237,7,10466
267238,6,576
267239,2,15855
267240,3,8008
267241,3,15689
267242,4,13685
267243,3,751
267244,5,1141
267245,1,8121
267246,2,5233
267247,7,18867
267248,9,17150
267249,4,4882
267250,4,5796
267251,7,15250
267252,10,9363
267253,1,16781
267254,2,7944
267255,2,17427
267256,9,4621
267257,6,5271
267258,2,6298
267259,1,12585
267260,5,5813
267261,4,18887
267262,2,3313
267263,9,2776
267264,9,2655
267265,5,4036
267266,5,6371
267267,5,11486
267268,7,7620
267269,9,4261
267270,1,17581
267271,9,16659
267272,6,3240
267273,4,5213
267274,4,17319
267275,10,19343
267276,1,3128
267277,8,2358
267278,3,9689
267279,2,8303
267280,1,4725
267281,1,7814
267282,2,545
267283,4,10061
267284,10,672
267285,5,84
267286,7,4591
267287,10,4577
267288,7,7543
267289,2,10374
267290,8,18353
267291,2,8160
267292,10,19519
267293,2,5912
267294,8,17760
267295,2,11549
267296,10,14378
267297,9,9060
267298,1,6537
267299,10,4023
267300,2,11488
267301,8,9960
267302,10,15720
267303,9,16716
267304,10,17131
267305,4,1235
267306,4,19661
267307,8,9498
267308,5,19208
267309,9,9262
267310,7,9745
267311,2,6211
267312,1,288
267313,5,15607
267314,1,18311
267315,10,8359
267316,6,6202
267317,9,8884
267318,8,10627
267319,8,1184
267320,1,2049
267321,6,2175
267322,1,11115
267323,3,3972
267324,5,16593
267325,4,19776
267326,8,11303
267327,6,19210
267328,3,2514
267329,9,8476
267330,2,6227
267331,5,3209
267332,1,15777
267333,6,12837
267334,2,17897
267335,9,13606
267336,5,19390
267337,6,4552
267338,10,10433
267339,2,1144
267340,5,15116
267341,8,3876
267342,7,14394
267343,8,8632
267344,7,2102
267345,10,5483
267346,5,8776
267347,9,13116
267348,5,15110
267349,5,15275
267350,7,12950
267351,10,4773
267352,3,16669
267353,7,11780
267354,8,10735
267355,9,8869
267356,5,15731
267357,3,5572
267358,8,7324
267359,7,15798
267360,4,14475
267361,3,17035
267362,8,18192
267363,1,9300
267364,5,3811
267365,9,16038
267366,6,15133
267367,9,17208
267368,6,1948
267369,10,10480
267370,6,488
267371,2,15589
267372,1,19511
267373,7,10053
267374,3,9598
267375,8,18581
267376,1,11760
267377,10,10552
267378,7,3129
267379,10,14992
267380,3,2264
267381,3,18098
267382,10,5512
267383,6,13209
267384,1,410
267385,9,16331
267386,6,4067
267387,2,2501
267388,1,16974
267389,9,10607
267390,2,4617
267391,3,295
267392,6,14697
267393,7,7713
267394,9,11256
267395,2,5044
267396,5,18706
267397,10,11299
267398,7,11221
267399,6,8488
267400,5,12176
267401,4,18808
267402,8,12465
267403,1,2164
267404,7,11485
267405,9,19259
267406,7,14534
267407,8,6024
267408,10,8473
267409,6,716
267410,7,18137
267411,6,5155
267412,4,13083
267413,2,7692
267414,2,13622
267415,9,4666
267416,10,10029
267417,2,13509
267418,7,15371
267419,3,8059
267420,1,16069
267421,4,569
267422,2,5496
267423,2,6034
267424,4,15523
267425,10,4653
267426,5,7067
267427,8,11025
267428,6,3152
267429,8,9851
267430,4,898
267431,4,4517
267432,1,12992
267433,8,8827
267434,7,4565
267435,4,16946
267436,8,11120
267437,2,2960
267438,6,14510
267439,7,19693
267440,10,9009
267441,9,19402
267442,7,2189
267443,7,1160
267444,3,15878
267445,10,15503
267446,1,17101
267447,6,14932
267448,2,1341
267449,2,12329
267450,8,9170
267451,5,472
267452,6,1061
267453,10,3226
267454,10,18696
267455,8,15071
267456,2,5816
267457,5,6975
267458,8,6567
267459,8,16131
267460,2,5997
267461,2,7893
267462,8,4146
267463,5,16185
267464,1,12540
267465,7,13319
267466,3,10754
267467,2,9097
267468,8,19949
267469,9,12232
267470,5,10546
267471,7,18907
267472,2,9485
267473,7,14599
267474,3,13813
267475,10,13841
267476,5,10225
267477,1,8512
267478,8,9076
267479,9,891
267480,2,15125
267481,9,8183
267482,1,19970
267483,9,279
267484,4,11279
267485,9,10442
267486,10,18650
267487,6,13987
267488,9,9563
267489,3,13266
267490,8,5813
267491,6,2357
267492,7,2306
267493,6,10415
267494,10,7314
267495,5,12734
267496,9,14377
267497,7,19806
267498,7,5080
267499,5,7610
267500,7,5835
267501,10,10433
267502,3,15233
267503,5,12190
267504,6,13671
267505,8,13085
267506,8,15060
267507,3,12889
267508,6,5342
267509,1,7226
267510,7,15607
267511,2,18979
267512,9,8994
267513,6,19850
267514,6,1340
267515,4,796
267516,3,1257
267517,1,16549
267518,5,15299
267519,4,19385
267520,2,9500
267521,7,1001
267522,9,11754
267523,4,18369
267524,5,6612
267525,7,7981
267526,2,5879
267527,3,6409
267528,2,6725
267529,3,4750
267530,6,8963
267531,8,1608
267532,6,6343
267533,4,684
267534,8,8023
267535,9,7485
267536,10,12198
267537,5,11715
267538,6,8928
267539,10,8678
267540,4,11606
267541,8,4613
267542,6,15787
267543,5,13553
267544,5,2068
267545,9,14907
267546,10,9319
267547,3,19032
267548,9,13946
267549,3,6481
267550,6,14653
267551,1,1808
267552,9,7652
267553,2,15444
267554,6,10981
267555,10,127
267556,4,11795
267557,8,7935
267558,7,13300
267559,2,13939
267560,3,9889
267561,9,1846
267562,6,15394
267563,2,18015
267564,4,14244
267565,7,4590
267566,3,9979
267567,5,3276
267568,4,11607
267569,2,910
267570,7,10627
267571,7,11972
267572,9,4506
267573,8,11850
267574,8,17078
267575,9,6591
267576,6,2644
267577,1,16795
267578,8,19715
267579,3,14500
267580,8,3563
267581,6,15041
267582,2,4604
267583,6,1765
267584,10,3266
267585,8,17349
267586,4,18447
267587,1,1281
267588,5,18879
267589,5,6034
267590,10,12287
267591,6,12715
267592,8,6565
267593,3,7055
267594,9,1234
267595,6,17715
267596,5,2196
267597,3,7637
267598,10,18611
267599,6,15158
267600,8,5563
267601,6,6154
267602,1,19575
267603,1,1393
267604,2,8736
267605,3,6616
267606,8,12214
267607,5,2931
267608,8,9285
267609,6,13509
267610,4,17575
267611,7,18562
267612,9,13893
267613,8,9909
267614,2,4264
267615,3,12691
267616,8,6439
267617,8,2549
267618,7,5254
267619,2,18056
267620,7,19004
267621,6,8026
267622,5,932
267623,6,14832
267624,7,5881
267625,8,16054
267626,5,8760
267627,9,3499
267628,9,14322
267629,9,4564
267630,1,14708
267631,9,10963
267632,9,8157
267633,9,6540
267634,8,9141
267635,3,11920
267636,3,9618
267637,1,13118
267638,6,9057
267639,10,2595
267640,1,4949
267641,10,17805
267642,1,15887
267643,1,4913
267644,7,16978
267645,8,15830
267646,4,12098
267647,8,3545
267648,8,16353
267649,9,4544
267650,1,6670
267651,10,1651
267652,4,17159
267653,8,9531
267654,6,1014
267655,10,7790
267656,5,19475
267657,6,3799
267658,2,13122
267659,7,5574
267660,2,2952
267661,1,13968
267662,4,17666
267663,4,12989
267664,9,18929
267665,5,18261
267666,6,10702
267667,1,10509
267668,8,10469
267669,3,2314
267670,1,4882
267671,5,8938
267672,3,9071
267673,10,9805
267674,8,6426
267675,4,10169
267676,2,554
267677,7,6978
267678,10,7074
267679,4,13359
267680,5,96
267681,4,16619
267682,3,4783
267683,1,18859
267684,1,17916
267685,7,1382
267686,6,3507
267687,9,4399
267688,5,10681
267689,5,2548
267690,4,19332
267691,2,18909
267692,10,12822
267693,5,17360
267694,1,1134
267695,4,9649
267696,5,19100
267697,2,14337
267698,10,12002
267699,8,13220
267700,10,2752
267701,9,2423
267702,6,549
267703,2,13427
267704,8,8225
267705,7,13650
267706,10,18970
267707,10,15889
267708,4,12192
267709,5,18095
267710,4,2144
267711,2,13288
267712,9,3812
267713,7,2571
267714,4,1609
267715,6,17181
267716,4,15409
267717,3,2045
267718,3,11909
267719,4,11671
267720,9,19264
267721,7,16164
267722,6,8617
267723,1,4642
267724,7,11513
267725,5,5142
267726,3,670
267727,10,18118
267728,8,18715
267729,7,11525
267730,9,17674
267731,6,13213
267732,6,14929
267733,10,6256
267734,7,7899
267735,6,12039
267736,8,17665
267737,2,8184
267738,5,6821
267739,8,3675
267740,5,16920
267741,7,11602
267742,2,6854
267743,6,8003
267744,10,10241
267745,1,7979
267746,3,8600
267747,4,1853
267748,10,7038
267749,6,1995
267750,2,14722
267751,2,6384
267752,10,2261
267753,6,10903
267754,6,18865
267755,2,9116
267756,4,6539
267757,4,4287
267758,7,13927
267759,5,16692
267760,3,17918
267761,9,6848
267762,3,5829
267763,1,19141
267764,9,6051
267765,9,9869
267766,5,11098
267767,2,1534
267768,8,6141
267769,5,18693
267770,3,4088
267771,2,15689
267772,9,13886
267773,2,7855
267774,2,16801
267775,7,5665
267776,4,12166
267777,7,16025
267778,6,10535
267779,2,17050
267780,2,14621
267781,10,19470
267782,9,10809
267783,5,7702
267784,9,6006
267785,6,18588
267786,1,7784
267787,3,18205
267788,10,6836
267789,7,6011
267790,8,8460
267791,5,3277
267792,10,11956
267793,6,17742
267794,8,8366
267795,5,9389
267796,2,2995
267797,8,15585
267798,9,10701
267799,8,7757
267800,10,3479
267801,3,14659
267802,3,15676
267803,2,11899
267804,2,18634
267805,2,4050
267806,7,12074
267807,5,8831
267808,3,18998
267809,1,10992
267810,10,6520
267811,1,13211
267812,9,10326
267813,5,19985
267814,9,2711
267815,9,15008
267816,6,14230
267817,9,9808
267818,3,16584
267819,3,6651
267820,6,17702
267821,8,2843
267822,1,2046
267823,3,19876
267824,1,13368
267825,7,5512
267826,1,6232
267827,10,4290
267828,10,19459
267829,9,3840
267830,1,2673
267831,6,7923
267832,4,9757
267833,9,13900
267834,9,326
267835,5,8497
267836,3,13216
267837,2,15935
267838,7,11603
267839,8,9006
267840,6,8884
267841,3,3939
267842,7,6038
267843,6,1341
267844,2,8064
267845,6,14714
267846,1,17872
267847,2,40
267848,8,16455
267849,8,3143
267850,3,19512
267851,6,12424
267852,9,3019
267853,5,18499
267854,1,18464
267855,10,14090
267856,4,9674
267857,3,18911
267858,5,13065
267859,2,13033
267860,7,9568
267861,3,5770
267862,8,7990
267863,5,18427
267864,3,7212
267865,1,13812
267866,2,14124
267867,3,15065
267868,4,7415
267869,10,15504
267870,10,12088
267871,10,3222
267872,4,15236
267873,4,6899
267874,10,575
267875,6,14178
267876,8,7258
267877,4,10678
267878,5,17740
267879,8,5341
267880,6,18784
267881,3,2028
267882,5,2652
267883,2,13029
267884,10,11974
267885,10,19510
267886,8,3829
267887,2,15787
267888,8,5980
267889,6,1612
267890,1,12684
267891,1,11650
267892,10,2813
267893,10,17060
267894,1,4821
267895,5,3875
267896,7,8339
267897,4,3947
267898,5,537
267899,5,4384
267900,1,6042
267901,9,12038
267902,1,2491
267903,5,12226
267904,2,11947
267905,2,15279
267906,7,10935
267907,5,13332
267908,6,5244
267909,2,11424
267910,1,6548
267911,6,2771
267912,8,10828
267913,9,16239
267914,9,19450
267915,5,5767
267916,8,9416
267917,9,6576
267918,9,9028
267919,9,10815
267920,3,13422
267921,7,3831
267922,5,12881
267923,1,17803
267924,5,19010
267925,5,7562
267926,2,1940
267927,4,7632
267928,8,11690
267929,5,14839
267930,4,15806
267931,4,16553
267932,6,14975
267933,2,2808
267934,3,9323
267935,7,8539
267936,10,5855
267937,10,12117
267938,6,13515
267939,1,18624
267940,4,1478
267941,1,18578
267942,7,2352
267943,3,7434
267944,7,6378
267945,9,19993
267946,1,5923
267947,8,11027
267948,9,12058
267949,6,8968
267950,2,17731
267951,2,19366
267952,2,5208
267953,4,13465
267954,3,14494
267955,5,1266
267956,5,15645
267957,8,6265
267958,3,5396
267959,8,5643
267960,2,16635
267961,3,15280
267962,2,19713
267963,2,14689
267964,6,18728
267965,3,16574
267966,9,11906
267967,9,9230
267968,9,4933
267969,6,3655
267970,3,15062
267971,5,1717
267972,7,15079
267973,4,16075
267974,6,19358
267975,10,16011
267976,8,16671
267977,6,297
267978,10,10023
267979,2,5933
267980,3,19112
267981,3,7566
267982,5,13681
267983,3,13664
267984,6,2507
267985,8,16641
267986,1,18281
267987,2,9799
267988,6,11959
267989,9,3322
267990,3,18174
267991,4,3420
267992,7,6338
267993,6,8362
267994,9,13910
267995,10,12227
267996,6,11556
267997,6,17870
267998,9,2492
267999,10,17324
268000,2,16433
268001,7,18593
268002,4,17816
268003,9,3208
268004,7,13145
268005,9,14434
268006,8,7953
268007,2,6832
268008,3,1039
268009,6,19636
268010,9,18443
268011,1,17830
268012,6,7848
268013,4,8030
268014,3,13343
268015,4,15225
268016,5,546
268017,2,9749
268018,8,8929
268019,7,2101
268020,9,8355
268021,7,13004
268022,7,15747
268023,1,19196
268024,2,2942
268025,6,3100
268026,1,12692
268027,4,4529
268028,8,2077
268029,7,8714
268030,7,15903
268031,1,16568
268032,3,2153
268033,3,16829
268034,9,11041
268035,4,13911
268036,8,922
268037,1,15731
268038,2,4433
268039,6,3642
268040,3,8024
268041,4,5239
268042,2,12050
268043,3,9421
268044,1,12489
268045,9,15565
